detIndex;capSecuencia;depTipoObjVer;depCodObjVer;depDesCambio;depJusCambio;depOrigen;depDestino;depCodProv;depDevInt
1;244;O;40497;SE MODIFICO EL PROCEDIMIENTO DE CALCULO DE VACACIONES PARA SOLUCIONAR EL PROBLEMA PRESENTADO;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_CALCULO_VACACIONES_T41244;SRBP00AP1\SPYRAL_PRDCCN_01;NULL;NULL
1;245;O;40651;OBJETO NUEVO;NULL;DV810;PD810;NULL;NULL
1;246;O;40652;"SE COLOCARON LOS CÓDIGOS ISO EN LOS FORMULARIOS PARA IMPRESION DE ""REQUERIMIENTO DE PERSONAL"" Y ""ACCION DE PERSONAL"", SEGUN LO INDICADO POR EL SOLICITANTE. TAMBIEN SE CAMBIO LA VISUALIZACION DE UNOS CAMPOS EN DICHOS FORMATOS DE IMPRESION";NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\WORKFLOW\RRHH\2008-11-28_CAMBIO_FORMULARIOS_IMPRESION;SRBPOOWFO1:C:\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;248;O;38101;CAMBIO EN LA ESTRUCTURA;NULL;DV810;PD810;NULL;NULL
1;249;O;24081;VALIDACION PARA QUE ALMACENE LA CIUDAD DEL FLETE;NULL;DV810;PD810;NULL;NULL
1;250;O;27696;HABILITAR MODIFICACION DE AGREGAR CONSUMIDOR FINAL A CONTINUACION DEL NOMBRE DEL CLIENTE PARA AQUELLOS CLIENTES CON CEDULA;NULL;DV810;PD810;NULL;NULL
1;251;O;27461;SE AGREGO FILTRO DE DATOS SE LO REALISE POR OPCIONES DE PROCESO EN BASE A LOS TIPOS DE DOCUMENTOS QUE SE PRESICEN PARA BANANO, PIÑA, ETC.;NULL;DV810;PD810;NULL;NULL
1;253;O;40441;NULL;NULL;NULL;NULL;NULL;NULL
1;254;O;40440;NUEVOS CAMPOS PARA GUARDAR LA UBICACION;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_40369\SQL;SRBP00AP01\GWADMIN;NULL;NULL
1;255;O;27016;VALIDACION SECCION INICIAL;NULL;DV810;PD810;NULL;NULL
1;256;O;27725;MODIFICACION PARA MOSTRAR MAS DE UNA RECTIFICACION;NULL;DV810;PD810;NULL;NULL
1;257;O;40657;ELIMINACION DE VALIDACION PARA QUE APAREZCAN EN ELREPORTE MAQUINAS EXTERNAS;NULL;\\SRBP00CP00\PROPLAEX\PROPLAEX\PASE HECM-2008-0041;\\SEXP00AP01\PROPLAEX\PROPLAEX\REPORTES;NULL;NULL
1;258;O;27490;SE CAMBIO EL FILTRO DE LA FECHA HASTA DE MENOR A MENOR IGUAL;NULL;DV810;PD810;NULL;NULL
1;259;O;40388;CAMBIOS PARA LIQUIDACION DE PINA;NULL;DV810;PD810;NULL;NULL
1;260;O;17577;"TABLA, MODIFICADA, SE CREO INDICE ""UKID DESC""";NULL;DV810;PD810;NULL;NULL
1;261;O;40688;PRESENTA LOS DATOS DE PROVEEDORES CON INCONSISTENCIAS EN INSTRUMENTOS DE PAGOS;NULL;DV810;PD810;NULL;NULL
1;262;O;40691;PRESENTAR CORECTAMENTE MENSAJE CUANDO NO HAY DATOS;NULL;\\E3SIS017\PASENEFF3\;COMPILAR SQLSERVER SERVIDOR SRBP00DB03 BASE NEFF;NULL;NULL
1;263;O;40556;SE AJUSTO EL SALTO DE PAGINA CUANDO SE IMPRIME EN LOTE LAS FACTURAS Y SE AJUSTO A 10 LINEAS EN EL FORMATO DE FACTURA MANUAL;NULL;DV810;PD810;NULL;NULL
1;264;O;40459;AUMENTO DE COLUMNA DESCRIPCION DE PRODUCTO;NULL;\\E3SIS017\PASENEFF3\CONSULTA_ASIGNACION_CUPOS;DIRECTORIO WEBAPPS\NEF\NEF2\MODULES\CONSULTA_ASIGNACION_CUPOS EN EL SERVIDOR SRBP00WF01;NULL;NULL
1;265;O;40694;AUMENTAR COLLATE DE CAMPOS;NULL;\\E3SIS017\PASENEFF3;BASE NEFF SERVIDOR SRBP00DB03;NULL;NULL
1;266;O;40693;AUMENTO DE CAMPO DE CODIGO;NULL;\\E3SIS017\PASENEFF3\42624\ASIGNACION_CUPOS_HACIENDAS;DIRECTORIO \NEF\NEF2\MODULES\ASIGNACION_CUPOS_HACIENDAS EN EL TOMCAT DEL SRBP00WF01;NULL;NULL
1;267;O;40441;OBJETOS CLIENTES CAMBIADOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_42615\COOLPLEX\CLIENTE;GRWONG\CONSOLIDADOR\CLIENTE;NULL;NULL
1;268;O;27417;SE MODIFICO PARA QUE VENCIERA EL PRECIO CUANDO SE CREABA UNO NUEVO;NULL;DV810;PD810;NULL;NULL
1;269;O;40693;AUMENTO DE CAMPO DE CODIGO;NULL;\\E3SIS017\PASENEFF3\42624\ASIGNACION_CUPOS_PRODUCTORES;DIRECTORIO \NEF\NEF2\MODULES\ASIGNACION_CUPOS_PRODUCTORES EN EL TOMCAT DEL SRBP00WF01;NULL;NULL
1;270;O;40350;AUMENTO DE CAMPO DE CODIGO;NULL;\\E3SIS017\PASENEFF3\42624\CONSULTA_ORDEN_CORTE;DIRECTORIO \NEF\NEF2\MODULES\CONSULTA_ORDEN_CORTE EN EL TOMCAT DEL SRBP00WF01;NULL;NULL
1;271;O;40693;AUMENTO DE CAMPO DE CODIGO;NULL;\\E3SIS017\PASENEFF3\42624\GENERACION_ORDEN_CORTE;DIRECTORIO \NEF\NEF2\MODULES\GENERACION_ORDEN_CORTE EN EL TOMCAT DEL SRBP00WF01;NULL;NULL
1;272;O;40696;AUMENTO DE CAMPO DE CODIGO;NULL;\\E3SIS017\PASENEFF3\42624\PREASIGNACION_CUPOS;DIRECTORIO \NEF\NEF2\MODULES\PREASIGNACION_CUPOS EN EL TOMCAT DEL SRBP00WF01;NULL;NULL
1;273;O;40701;ALTER TABLA NF_ASIGNACION_CUPO;NULL;\\E3SIS017\PASENEFF3\42624\BASE;BASE NEFF SERVIDOR SRBP00DB03;NULL;NULL
1;274;V;14926;HABILITAR EL DOC. 81 CON LAS CARACTERÍSTICAS DEL DOCUMENTO 45 EL CUAL ES USADO PARA LOS EGRESOS DE MATERIALES A PRODUCTORES.;NULL;DV810;PD810;NULL;NULL
1;275;O;40710;TABLA NUEVA, CONTRA SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;279;O;40719;FORMA DE AVANCE DE FRUTA;NULL;E3SIS017\\PASENEFF3\DLLS SAFF;SERVIDORES DE SAFF CENTRALIZADO;NULL;NULL
1;280;O;40721;SCRIPT SPYPJ001.SQL CREA TABLA CUENTASPACIFICO QUE TIENE LAS CUENTAS NUEVAS PARA NOMINA;NULL;E3SIS054;SRBP00AP01;NULL;NULL
1;281;O;40713;ESTRUCTURA DE DATOS DE LA FUNCION DE NEGOCIOS;NULL;DV810;PD810;NULL;NULL
1;283;O;40441;OBJETOS CLIENTES CAMBIADOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_42832\COOLPLEX\CLIENTE;GRWONG\CONSOLIDADOR\CLIENTE;NULL;NULL
1;284;O;17577;MODIFICADO, CONTRA SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;285;V;10669;CAMBIO A 1 OPCION RESUMEN ARTICULO;NULL;DV810;PD810;NULL;NULL
1;286;O;40656;PASAR SOLAMENTE AD18FF.DLL AL DIRECTORIO SERVIDOR DEL CONSOLIDADOR;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_42832\COOLPLEX\SERVER;GRWONG\CONSOLIDADOR\SERVER;NULL;NULL
1;287;O;27709;AGREGAR LINEA PARA CONSIDERAR UNA VERSION PARA CARVIGO Y OTRA DE IMPORTACIONES;NULL;DV810;PD810;NULL;NULL
1;288;V;2765;MODIFICACION EN OPCIONES DE PROCESO;NULL;DV810;PD810;NULL;NULL
1;289;O;40582;MODIFICACION SP;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_43022\EMB_CDOSEMEMB.SQL;SRBP00DB02\GWSISREY;NULL;NULL
1;290;O;40726;DE ACUERDO A LA SOLICITUD SE QUITA EL QUIEBRE POR RUTA;NULL;DV810;PD810;NULL;NULL
1;291;V;2772;MODIFICACION OPCION DE PROCESO;NULL;DV810;PD810;NULL;NULL
1;292;O;40737;CREACION DE STORE PROCEDURE ASIENTOS CONTABLES;NULL;\\SRBP00CP00\SATLOCK\P7415A STORES PROCEDURES;SRBP00PS01-BASE JDE_PRODUCTION;NULL;NULL
1;293;O;40391;DESARROLLO DE EO;NULL;DV810;PD810;NULL;NULL
1;294;O;40497;MODIFICACION CALCULO DE VACACIONES EN LA LIQUIDACION DE HABERES POR CALCULO ERRONEO;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_VACACIONES_T43047M;SRBP00AP01\SPYRAL_PRDCCN_01;NULL;NULL
1;295;O;40768;ORDENAMIENTO ALFABETICO DE LOS PRODUCTORES;NULL;\\SRBP00CP00\SATLOCK\PASE HECM-2009-0044;CARPETA DE MODIFICACION DE CUOTAS EN PC DEL USUARIO;NULL;NULL
1;296;O;40770;TABLA DE INFORMACION DE LOGOS;NULL;DV810;PD810;NULL;NULL
1;297;O;40439;CAMBIO PARA QUE CANTIDAD REDONDEE A 4 DECIMALES;NULL;\\SRBP00CP00\SATLOCK\PASE HECM-2009-0045;SRBP00PS01 BASE JDE_PRODUCTION;NULL;NULL
1;298;V;2765;CAMBIO OPCIONES DE PROCESO;NULL;DV810;PD810;NULL;NULL
1;299;O;17734;CREACION DE INDICE;NULL;DV810;PD810;NULL;NULL
1;300;O;40779;ENVIAR UNIDAD DE NEGOCIO CORRECTA;NULL;\\E3SIS017\PASEREPORTESPIÑASAFF\DLLS;DIRECTORIO RELEASE DE SAFF EN SERVIDORES ICA;NULL;NULL
1;301;O;24048;SE AGREGARON NUEVOS CAMPOS (APLICACION O BATCH, TIPO DE VENTA) Y  EL ICONO DE VERSIONES EN LA PANTALLA;NULL;DV810;PD810;NULL;NULL
1;302;O;27831;SE MODIFICO, APLICAR CONTRA SERVIDOR, SE CAMBIO LA FUENTE DE NUMERO DE AUORIZACION, FECHA DE CADUCIDAD Y SERIE;NULL;DV810;PD810;NULL;NULL
1;303;O;40441;OBJETOS CLIENTES CAMBIADOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_43236;GRWONG\CONSOLIDADOR\CLIENTE;NULL;NULL
1;304;O;40783;APLICACIÓN PARA IMPRIMIR DOCUMENTOS CONTROLADOS DE FACTURAS, NOTAS DE CRÉDITO Y NOTAS DE DÉBITO;NULL;DV810;PD810;NULL;NULL
1;305;O;40797;MODIFICACION A PROCESO DE CONTABILIZACION DE NOMINA PARA QUE MIGRE CON TIPO DE DOCUMENTO N2;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALIJAFF_CONTABILIZA_T43092;SRBP00DB02\GWSISREY;NULL;NULL
1;306;O;40799;SE COMPLETAN CON CEROS LOS VALORES DE SEMANA QUE TIENEN 1 DIGITO;NULL;\\E3SIS017\PASENEFF3;DIRECTORIO NEF\NEF2\DATA\JS BAJO EL DIRECTORIO WEBAPPS DEL TOMCAT DEL SRBP00WF01;NULL;NULL
1;307;O;40698;PRESENTAR LA SEMANA EN DOS DIGITOS;NULL;\\E3SIS017\PASENEFF3\SEMANA\CONSULTA_ASIGNACION_CUPOS;DIRECTORIO NEF\NEF2\MODULES\CONSULTA_ASIGNACION_CUPOS BAJO EL DIRECTORIO WEBAPPS DEL TOMCAT DEL SRBP00WF01;NULL;NULL
1;308;O;40809;REGISTRO DE NUEVOS DATOS;NULL;\\E3SIS017\PASEREPORTESAFFSEFF\CAMBIOS SAFF;DIRECTORIO RELEASE APLICACION SAFF RBP TANTO ICAS COMO DE HACIENDAS;NULL;NULL
1;309;O;40830;REGISTRO DE NUEVOS DATOS;NULL;\\E3SIS017\PASEREPORTESAFFSEFF\CAMBIOS SEFF;DIRECTORIO RELEASE APLICACION SEFF RBP ICAS;NULL;NULL
1;310;V;14979;VERSION NO INVENTARIABLE BLOQUEADO DE LA APLICACION DE IMPRESION DE NOTA DE DEBITO;NULL;DV810;PD810;NULL;NULL
1;311;O;25087;MODIFICACION, CONTRA SERVIDOR, SE CAMBIO EL NOMBRE AL ARCHIVO;NULL;DV810;PD810;NULL;NULL
1;312;O;26963;MODIFICADO, NUEVA VERSION;NULL;DV810;PD810;NULL;NULL
1;313;O;40851;SE CORRIGIO UN ERROR AL CAMBIAR EL ESTADO DE PAGO DE LA FACTURA;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\PAGOCOMISIONES_16ENE2009\760 GENERACION DE COMISIONES\COMPY760.EXE;PC USUARIO / SERVIDOR ICA;NULL;NULL
1;314;O;40852;CAMBIO DESCRIPCION DE MONEDA;NULL;DV810;PD810;NULL;NULL
1;315;O;40853;MODIFICACION EN EL MES DE NOTA DE CREDITO;NULL;DV810;PD810;NULL;NULL
1;316;O;40710;MODIFICADA, SE AGREGO COLUMNAS Y SE MODIFICO INDICE;NULL;DV810;PD810;NULL;NULL
1;317;O;40783;ALCANCE POR CONTIGENCIA: ALMACENAMIENTO DEL ARCHIVO ORIGINAL DEL DOCUMENTO CONTROLADO;NULL;DV810;PD810;NULL;NULL
1;318;O;38438;SE ELIMINARON LOS CAMBIOS DEL PROYECTO P7394;NULL;DV810;PD810;NULL;NULL
1;319;O;38438;ACTUALIZACION EN AMBIENTE POR RETROCESO DE PASE DE VERSION;NULL;DV810;PD810;NULL;NULL
1;320;O;40866;AUMENTAR PRESENTACION ESTADO;NULL;\\E3SIS017\PASENEFF3;DIRECTORIO \NEF\NEF2\MODULES\AUTORIZACION_MARCAS_PRODUCTORES DEBAJO DE WEBAPPS DEL TOMCAT DEL SRBP00WF01;NULL;NULL
1;321;O;17642;SE ACTUALIZA CON EL SCRIPT LOS CAMPOS: APLICACION, REPORTE Y TIPO DE VENTA (PEAURST3, PEOBNM, PEAURCH1);NULL;DV810;PD810;NULL;NULL
1;322;O;40388;MODIFICACION EN EL CALCULO DE LIQUIDACION PARA PINA;NULL;DV810;PD810;NULL;NULL
1;323;O;40770;COPIAR TABLA EN EL SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;324;O;40500;SE TOMÓ UN SOLO FUE YA QUE ESTABA TOMANDO MÁS DE UNO Y DABA PROBLEMAS CON CLAVE DUPLICADA;NULL;SRBP00VS00/GWSISREY;SRBP00AP01/GWSISREY;NULL;NULL
1;325;O;40881;MODIFICADO;NULL;DV810;PD810;NULL;NULL
1;326;O;24048;SE MODIFICO PARA QUE VALIDE LA SECUENCIA POR TIPO DE DOCUMENTO CUANDO EL PUNTO DE EMISION TIENE DOCUMENTOS AUTOMATICOS;NULL;DV810;PD810;NULL;NULL
1;327;O;40658;NULL;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\SCAFF-AGR\SQL\PS_GENERAEXTRAS.SQL;SRBP00DB02 BASE GWSYSREY;NULL;NULL
1;328;O;40388;MODIFICACION EN EL CALCULO DE CAJAS;NULL;DV810;PD810;NULL;NULL
1;329;O;40786;EJECUTAR OBJETO CONTRA EL SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;331;O;40923;ACTUALIZACION OBJETOS PLEX JAFF;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_P9206 MEJORAS AL SISTEMAS JAFF\INSTALL JAW 60.EXE;JAFF AGR CENTRAL;NULL;NULL
1;332;O;26969;NULL;NULL;DV810;PD810;NULL;NULL
1;333;O;40888;SE AUMENTO LONGUITUD DEL CAMPO ALIAS;NULL;\\E3SIS017\PASENEFF3;DIRECTORIO D:\APPS\REPORTES_NEFF DEL SRBP00AP01;NULL;NULL
1;334;O;24045;NO SE REALIZO CAMBIO ALGUNO, ESTE OBJETO NO TIENE ESPECIFICACIONES CORRECTAS EN PRODUCCION, SE COPIA LO QUE STA EN AMBIENTE DE PRUEBAS;NULL;DV810;PD810;NULL;NULL
1;335;O;40889;VALIDACION DUPLICIDAD TABLA NF_AUTORIZACION_MP;NULL;\\E3SIS017\PASENEFF3\;SRBP00DB03 BASE NEFF;NULL;NULL
1;336;O;40891;AUMENTAR CAMPO PC_CODIGO EN INDICE PRIMARIO;NULL;\\E3SIS017\PASENEFF3;BASE NEFF SERVIDOR SRBP00DB03;NULL;NULL
1;337;V;15001;NULL;NULL;DV810;PD810;NULL;NULL
1;338;O;40922;NO GENERAR LA TABLA, SOLO INCLUIR EN PAQUETE;NULL;DV810;PD810;NULL;NULL
1;339;O;40398;SE CONCATENO PREFIJO COB A CODIGO DE RECIBO;NULL;DV810;PD810;NULL;NULL
1;340;O;40970;SE CAMBIO LA FORMA DE CALCULO DE IMPUESTOS PARA VENTAS;NULL;DV810;PD810;NULL;NULL
1;341;V;15044;COPIA DE VERSION DE Z5541061V1, CAMBIA SOLO EL TIPO DE DOCUMENTO EN LA OPCION DE PROCESO;NULL;DV810;PD810;NULL;NULL
1;342;O;40860;OBJETOS NUEVOS EN DESARROLLO PASADO POR PROYECTO DE MIGRACION, COPIAR EL OBJETO EN EL SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;343;O;40893;EJECUTAR OBJETO CONTRA EL SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;344;O;40522;EL CÁLCULO DEL MONTO, ESTABA ERRADAMENTE USANDO LA CANTIDAD EMITIDA, EL LUGAR DE LA CANTIDAD CONFIRMADA O RECONFIRMADA.;NULL;DV810;PD810;NULL;NULL
1;345;O;40921;SE ARREGLO UN ERROR EN SELECCION DE FECHAS AL CAMBIAR DE AÑO;NULL;DV810;PD810;NULL;NULL
1;346;O;24048;SE CORRIGIO ERROR DE NUMEROS AUTOMATICOS EN DOCUMENTOS;NULL;DV810;PD810;NULL;NULL
1;347;V;2701;SE MODIFO LAS OPCIONES DE PRODESO;NULL;DV810;PD810;NULL;NULL
1;348;O;27831;MODIFICADO, MODIFICO LAS OP Y LA IMPRESION DE FECHA DE CADUCIDAD;NULL;DV810;PD810;NULL;NULL
1;349;O;27856;MODIFICADO, SE ENVIA PARAMETROS PARA EL COTEJO;NULL;DV810;PD810;NULL;NULL
1;350;O;27046;MODIFICADO, SE QUITO LA DUPLICIDAD EN CANTIDAD;NULL;DV810;PD810;NULL;NULL
1;351;O;40726;MODIFICACION EN EL FILTRADO PARA QUE TOME COMO REFERENCIA LOS CAMPOS DE TRANSACCION Y PROCESO;NULL;DV810;PD810;NULL;NULL
1;352;O;40715;NULL;NULL;DV810;PD810;NULL;NULL
1;353;O;23577;"EN PROPIEDADES DE LA GRID, SE ACTIVÓ LA FUNCIONALIDAD ""DISABLE PAGE-AT-A-TIME PROCES"" PARA QUE EL SISTEMA MUESTRE Y POR LO TANTO PUEDA PROCESAR TODOS LOS REGISTROS EN LA GRID Y NO SOLO LAS PRIMERAS 14 LÍNEAS.";NULL;DV810;PD810;NULL;NULL
1;354;O;40924;REFERENCIAR CORRECTAMENTE ESTRUCTURA DE TABLA SAHEMBAR;NULL;\\E3SIS017\PASEREPORTESAFFSEFF;BASE GWSISREY DE SERVIDOR SRBP00DB02 DE ICA Y HACIENDAS CON SAFF;NULL;NULL
1;355;O;40783;NULL;NULL;DV810;PD810;NULL;NULL
1;356;O;27046;MODIFICADO, SE COMENTARON LINEAS QUE PRODUCIAN DOBLE CONDICION, APLICAR EN SERVIDOR;NULL;DV810;PD810;NULL;NULL
1;358;O;27490;NULL;NULL;DV810;PD810;NULL;NULL
1;359;O;40926;NULL;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\PASE_SAFF_AFPLEX60\INSTALL SAW 60.EXE;NULL;NULL;NULL
1;360;V;15038;MUEVA VERSION CON SELECCION DE DATOS ESPECIFICA;NULL;DV810;PD810;NULL;NULL
1;361;V;14857;MODIFICACION DE OPCIONES DE PROCESO DEJANDO IGUAL QUE LAS SU;NULL;DV810;PD810;NULL;NULL
1;362;O;40929;NUEVO - REPORTE DE GUIAS DE REMISION;NULL;DV810;PD810;NULL;NULL
1;363;O;40436;SE AGREGO CAMPO USERRESERVEDCODE AL INDICE.  REGENERAR TABLA EN INDICES.;NULL;DV810;PD810;NULL;NULL
1;364;O;40932;REPORTE QUE MUESTRA LA FACTURAS PENDIENTES DE PAGO POR BANCO-PROVEEDOR;NULL;PY810;PD810;NULL;NULL
1;365;O;40887;REVERSA Y REPROCESA LOS DATOS CORREGUIDOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_44437\JAAGM009.SQL  Y JAAGM010.SQL;SRBP00DB02  GWSISREY;NULL;NULL
1;366;V;10194;SE AÑADIO UNA  BODEGA A LA SELECION DE DATOS DE LA VERSION;NULL;DV810;PD810;NULL;NULL
1;367;O;40935;NULL;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_44295\PS_GENERAEXTRAS.SQL;SRBP00DB02  GWSISREY;NULL;NULL
1;368;O;40937;NUEVO;NULL;DV810;PD810;NULL;NULL
1;369;V;14977;CAMBIO DE COLA DE PROCESOS;NULL;DV810;PD810;NULL;NULL
1;370;O;40788;SE COLOCO DELAY DE 2 SEGUNDOS;NULL;DV810;PD810;NULL;NULL
1;371;O;27696;CONTAR ENTER EN EL ANEXO DE LA ORDEN DE VENTA (CASO 44154). SE AGREGA VALIDACION PARA VERIFICAR CONFIGURACION DE IMPUESTOS DEL ITEM/BODEGA (CASO 44828);NULL;DV810;PD810;NULL;NULL
1;372;O;40939;PROCESO DE INACTIVACION MASIVA DE EMPLEADOS;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI DESACTIVACIÓN MASIVA DE PERSONAL AGR;SRBP00DB01\GWSISREY;NULL;NULL
1;373;O;40942;ACTUALIZACION DE OBJETO;NULL;DV810;PD810;NULL;NULL
1;374;O;40894;SE MUESTRA EL ANEXO MULTILINEA;NULL;DV810;PD810;NULL;NULL
1;375;O;40944;NUEVO;NULL;\\E3SIS017\PASECONSWEB;SRBP00WF01;NULL;NULL
1;376;O;40946;SE CALCULA CORRECTAMENTE SEMANA A BUSCAR EN SAMCALEN;NULL;\\E3SIS017\TICKET45007;BASE GWSISREY DE HACIENDAS SAFF;NULL;NULL
1;377;O;40438;NOMBRE COMPLETO: (SP_RPVENTA)CAMBIOS PARA CALCULO DE AREAS FISCALES AUTOMATICAS, PASAR AL SERVIDOR DE PRODUCCION;NULL;DV810;PD810;NULL;NULL
1;378;O;40948;NUEVA;NULL;DV810;PD810;NULL;NULL
1;379;O;40857;SE HACE REFERENCIA A LAS NUEVAS VERSIONES DEL R5641049A;NULL;DV810;PD810;NULL;NULL
1;380;O;40951;REPORTE DE CONTROL PRESUPUESTARIO;NULL;\\E3SIS017\XLS_COSTO_PIÑA\HOJAS;MAQUINA DE USUARIO;NULL;NULL
1;381;O;40788;SE MODIFICO EL ORDEN DE LA SECUENCIA POR NUMERO DE ORDEN;NULL;DV810;PD810;NULL;NULL
1;382;O;40962;OBJETO AA1HF.DLL MANT. TIPO  DE CAJA;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_44792\AA1HF.*;ICAS 1 Y 8 EN LA RUTA DE LAS DLL CLIENTES ( SIBP00CM01 , SIBP00CM08);NULL;NULL
1;383;V;10182;SE AGREGO DOS BODEGAS EN LA SELECION DE DATOS DE LA VERSION;NULL;DV810;PD810;NULL;NULL
1;384;O;40449;MODIFICACION A LA PANTALLA DE FACTURACION PARA QUE CONSIDERE NUEVA CATEGORIZACION PARA LA DETERMINACION DE AREAS FISCALES AUTOMATICAS;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_P8254_SIFF;\\SIFF\RELEASE\;NULL;NULL
1;385;O;40963;NUEVA APLICACION;NULL;C:\PROGRAM FILES\LOTUS\NOTES\DATA\PLANEACION\PROJECTS.NTF;D:\LOTUS\DOMINO\DATA\PLANEACION\PROYECTOS.NSF;NULL;NULL
1;386;O;40788;IMPLEMENTACION PARA CETRAS;NULL;DV810;PD810;NULL;NULL
1;387;O;23500;NULL;NULL;DV810;PD810;NULL;NULL
1;388;O;27057;SE MODIFICO LA RUTINA DEL VALOR CALCULADO PARA QUE PROVENGA DE VENTAS Y NO DE LA TABLA DE IMPUESTOS;NULL;DV810;PD810;NULL;NULL
1;389;O;40783;ACTUALIZACION;NULL;DV810;PD810;NULL;NULL
1;390;O;40788;ACTIVAR GENERACION DEL XML;NULL;DV810;PD810;NULL;NULL
1;391;O;40967;CAMPO SACL_FECHA DE TABLA SAHCALIB SE ENCUENTRE DENTRO DEL RANGO TRABAJADO;NULL;\\E3SIS017\TICKETCUBOBANANERO;BASE GWSISREY SERVIDOR SRBP00DB02;NULL;NULL
1;392;V;10795;CAMBIO OPCION DE PROCESO;NULL;DV810;PD810;NULL;NULL
1;393;V;15031;USO DE ESQUEMA DE LOGO POR COMPANIA;NULL;DV810;PD810;NULL;NULL
1;394;O;27632;CAMBIO EN SECUENCIA Y EN LA AGRUPACION DEL DRIVER;NULL;DV810;PD810;NULL;NULL
1;395;O;40968;PROCESO DE UTILIDADES 2008;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_UTILIDADES_2009_JAFF;\\SRBP00DB02\GWSISREY;NULL;NULL
1;396;V;10795;POR DIFERENCIA D OPERANDO DE SELECCION DE DATOS ENTRE DV Y PY;NULL;DV810;PD810;NULL;NULL
1;397;O;40788;IMPLEMENTACION SERINTAGRO;NULL;DV810;PD810;NULL;NULL
1;398;O;41001;CAMBIO LA DISTRIBUCION DE LA CUENTA 691B. SE VALIDA EN LA APLICACION EL USO DE NULL EN NOMBRE DE LA CUENTA.;NULL;NULL;NULL;NULL;NULL
1;399;O;40968;UTILIDADES 2008 AGR;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_UTILIDADES_JAFF_AGR_2009;\\SRBP00DB01\GWSISREY;NULL;NULL
1;400;O;28090;SE LE AGREGO PARA QUE CONSIDERE EL TIPO DE DOCUEMNTO DL;NULL;DV810;PD810;NULL;NULL
1;401;O;27528;AJUSTES EN DISEÑO DEL REPORTE;NULL;DV810;PD810;NULL;NULL
1;402;O;27934;CAMBIO EN SELECCION DE DATOS Y OP;NULL;DV810;PD810;NULL;NULL
1;403;O;40981;CAMBIOS EN ANEXOS TRANSACCIONALES;NULL;CD;C: (MAQUINA DE USUARIO);NULL;NULL
1;404;O;40976;OBJETOS Y PARAMETROS PARA LA GENERACION DEL FORMULARIO 107;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI SPYRAL RT107 2009;\\SRBP00AP01\SPYRAL_PRDCCN_01;NULL;NULL
1;405;O;40985;JAW_SP_TXT_SRI_RT107 CAMBIO EN CALULO IR;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\PROY_46023_F107\JAW_SP_SP_TXT_SRI_RT107.SQL;SERVIDORES SRBP00DB01  Y SRBP00DB02  BASE GWSISREY;NULL;NULL
